iteration,class,top,left,bottom,right,center_x,center_y
258,pipe,127.07,176.09,158.22,207.45,191.76999999999998,142.64499999999998
258,box,30.77,80.06,45.95,95.05,87.555,38.36
258,mario,113.1,171.11,127.67,186.81,178.96,120.38499999999999
258,box,1.07,144.22,79.17,158.83,151.525,40.12
259,pipe,126.99,176.09,158.23,207.44,191.765,142.60999999999999
259,box,30.77,80.06,45.95,95.05,87.555,38.36
259,mario,113.08,170.12,127.7,185.71,177.91500000000002,120.39
259,box,1.05,144.23,79.17,158.83,151.53,40.11
260,pipe,126.96,176.09,158.23,207.44,191.765,142.595
260,box,30.76,80.06,45.95,95.05,87.555,38.355000000000004
260,mario,113.19,169.15,127.45,184.69,176.92000000000002,120.32
260,box,1.07,144.23,79.17,158.83,151.53,40.12
261,pipe,126.96,176.09,158.23,207.44,191.765,142.595
261,box,30.76,80.06,45.95,95.05,87.555,38.355000000000004
261,mario,113.19,169.15,127.45,184.69,176.92000000000002,120.32
261,box,1.07,144.23,79.17,158.83,151.53,40.12
262,pipe,126.99,176.09,158.23,207.44,191.765,142.60999999999999
262,box,30.77,80.06,45.95,95.05,87.555,38.36
262,mario,113.08,170.12,127.7,185.71,177.91500000000002,120.39
262,box,1.06,144.23,79.17,158.83,151.53,40.115
263,pipe,127.07,176.09,158.22,207.45,191.76999999999998,142.64499999999998
263,box,30.77,80.06,45.95,95.05,87.555,38.36
263,mario,113.1,171.11,127.67,186.81,178.96,120.38499999999999
263,box,1.07,144.22,79.17,158.83,151.525,40.12
264,pipe,127.09,176.09,158.22,207.45,191.76999999999998,142.655
264,box,30.77,80.06,45.95,95.05,87.555,38.36
264,mario,113.14,173.16,127.74,188.75,180.95499999999998,120.44
264,box,1.03,144.22,79.17,158.83,151.525,40.1
265,pipe,127.08,176.09,158.22,207.44,191.765,142.65
265,box,30.55,80.11,45.99,95.0,87.555,38.27
265,mario,113.12,176.18,127.78,191.75,183.965,120.45
265,box,0.74,144.24,79.18,158.85,151.54500000000002,39.96
266,pipe,126.7,176.09,158.23,207.43,191.76,142.465
266,box,30.55,80.11,45.99,95.0,87.555,38.27
266,mario,113.17,179.24,127.57,194.71,186.97500000000002,120.37
266,box,0.72,144.24,79.17,158.85,151.54500000000002,39.945
267,pipe,126.44,176.08,158.24,207.48,191.78,142.34
267,box,30.55,80.11,45.99,95.0,87.555,38.27
267,mario,113.09,183.16,127.65,198.68,190.92000000000002,120.37
267,box,0.72,144.24,79.17,158.85,151.54500000000002,39.945
268,pipe,126.51,176.09,158.25,207.51,191.8,142.38
268,box,30.56,80.11,45.99,95.0,87.555,38.275
268,mario,113.17,187.16,127.87,202.9,195.03,120.52000000000001
268,box,0.7,144.24,79.16,158.85,151.54500000000002,39.93
269,pipe,126.66,176.09,158.26,207.49,191.79000000000002,142.45999999999998
269,box,30.56,80.11,45.99,95.0,87.555,38.275
269,mario,115.2,193.52,126.34,207.3,200.41000000000003,120.77000000000001
269,box,0.69,144.25,79.09,158.85,151.55,39.89
270,pipe,126.48,176.09,158.25,207.52,191.805,142.365
270,mario,113.21,188.21,127.63,203.76,195.985,120.41999999999999
270,box,30.57,80.11,45.99,95.0,87.555,38.28
270,box,0.7,144.24,79.14,158.85,151.54500000000002,39.92
271,pipe,126.44,176.08,158.24,207.48,191.78,142.34
271,box,30.55,80.11,45.99,95.0,87.555,38.27
271,mario,113.09,183.16,127.65,198.68,190.92000000000002,120.37
271,box,0.72,144.24,79.17,158.85,151.54500000000002,39.945
272,pipe,126.7,176.09,158.23,207.43,191.76,142.465
272,box,30.55,80.11,45.99,95.0,87.555,38.27
272,mario,113.17,179.24,127.57,194.71,186.97500000000002,120.37
272,box,0.72,144.24,79.17,158.85,151.54500000000002,39.945
273,pipe,127.07,176.09,158.22,207.45,191.76999999999998,142.64499999999998
273,box,31.34,80.01,46.05,94.96,87.485,38.695
273,mario,113.16,175.12,127.57,190.6,182.86,120.365
273,box,1.15,144.25,79.12,158.87,151.56,40.135000000000005
274,pipe,127.01,176.09,158.22,207.45,191.76999999999998,142.615
274,box,31.34,80.01,46.05,94.96,87.485,38.695
274,mario,113.18,172.13,127.38,187.64,179.885,120.28
274,box,1.18,144.25,79.11,158.87,151.56,40.145
275,pipe,126.97,176.09,158.23,207.44,191.765,142.6
275,box,31.34,80.01,46.05,94.96,87.485,38.695
275,mario,113.19,169.15,127.45,184.69,176.92000000000002,120.32
275,box,1.19,144.26,79.11,158.87,151.565,40.15
276,pipe,127.02,176.09,158.22,207.44,191.765,142.62
276,box,31.34,80.01,46.05,94.96,87.485,38.695
276,box,1.22,144.26,79.11,158.87,151.565,40.165
276,mario,113.15,168.07,127.77,183.93,176.0,120.46000000000001
277,pipe,127.05,176.09,158.22,207.44,191.765,142.635
277,box,31.36,80.01,46.05,94.96,87.485,38.705
277,mario,113.16,165.97,127.53,181.88,173.925,120.345
277,box,1.3,144.24,79.12,158.87,151.555,40.21
278,pipe,127.05,176.09,158.22,207.44,191.765,142.635
278,box,31.36,80.01,46.05,94.96,87.485,38.705
278,mario,113.16,165.97,127.53,181.88,173.925,120.345
278,box,1.3,144.24,79.12,158.87,151.555,40.21
279,pipe,127.05,176.09,158.22,207.44,191.765,142.635
279,box,31.36,80.01,46.05,94.96,87.485,38.705
279,mario,113.16,165.97,127.53,181.88,173.925,120.345
279,box,1.3,144.24,79.12,158.87,151.555,40.21
280,pipe,127.04,176.09,158.22,207.44,191.765,142.63
280,box,31.34,80.01,46.05,94.96,87.485,38.695
280,mario,113.09,167.04,127.59,182.84,174.94,120.34
280,box,1.24,144.25,79.12,158.87,151.56,40.18
281,pipe,127.01,176.09,158.23,207.44,191.765,142.62
281,box,30.55,80.11,46.0,95.0,87.555,38.275
281,box,0.8,144.24,79.17,158.85,151.54500000000002,39.985
281,mario,113.15,168.07,127.77,183.93,176.0,120.46000000000001
282,pipe,127.07,176.09,158.22,207.45,191.76999999999998,142.64499999999998
282,box,30.55,80.11,46.0,95.0,87.555,38.275
282,mario,113.1,171.11,127.67,186.81,178.96,120.38499999999999
282,box,0.79,144.24,79.17,158.85,151.54500000000002,39.980000000000004
283,pipe,127.09,176.09,158.22,207.45,191.76999999999998,142.655
283,box,30.55,80.11,45.99,95.0,87.555,38.27
283,mario,113.14,173.16,127.74,188.75,180.95499999999998,120.44
283,box,0.74,144.24,79.17,158.85,151.54500000000002,39.955
284,pipe,127.05,176.09,158.22,207.43,191.76,142.635
284,box,30.55,80.11,45.99,95.0,87.555,38.27
284,mario,113.07,177.2,127.69,192.68,184.94,120.38
284,box,0.74,144.24,79.18,158.85,151.54500000000002,39.96
285,pipe,126.49,176.08,158.24,207.45,191.765,142.365
285,box,30.55,80.11,45.99,95.0,87.555,38.27
285,box,0.73,144.25,79.17,158.85,151.55,39.95
285,mario,113.17,181.16,127.67,196.76,188.95999999999998,120.42
286,pipe,126.49,176.09,158.25,207.5,191.79500000000002,142.37
286,box,30.56,80.11,45.99,95.0,87.555,38.275
286,mario,113.17,186.13,127.85,201.74,193.935,120.50999999999999
286,box,0.71,144.24,79.15,158.85,151.54500000000002,39.93
287,pipe,126.47,176.09,158.26,207.5,191.79500000000002,142.365
287,mario,113.25,191.14,127.49,206.51,198.825,120.37
287,box,30.56,80.11,45.99,95.0,87.555,38.275
287,box,0.68,144.25,79.11,158.85,151.55,39.895
288,pipe,126.66,176.09,158.26,207.49,191.79000000000002,142.45999999999998
288,box,30.56,80.11,45.99,95.0,87.555,38.275
288,mario,115.2,193.52,126.34,207.3,200.41000000000003,120.77000000000001
288,box,0.68,144.25,79.09,158.85,151.55,39.885000000000005
289,pipe,126.48,176.09,158.25,207.52,191.805,142.365
289,box,30.79,80.06,45.94,95.05,87.555,38.364999999999995
289,mario,113.21,188.21,127.63,203.76,195.985,120.41999999999999
289,box,0.92,144.23,79.16,158.83,151.53,40.04
290,pipe,126.44,176.08,158.24,207.48,191.78,142.34
290,box,30.77,80.06,45.94,95.05,87.555,38.355
290,mario,113.09,183.16,127.65,198.68,190.92000000000002,120.37
290,box,0.96,144.23,79.18,158.83,151.53,40.07
291,pipe,126.7,176.09,158.23,207.43,191.76,142.465
291,box,30.77,80.06,45.94,95.04,87.55000000000001,38.355
291,mario,113.17,179.24,127.57,194.71,186.97500000000002,120.37
291,box,1.0,144.23,79.17,158.83,151.53,40.085
292,pipe,127.08,176.09,158.22,207.44,191.765,142.65
292,box,30.77,80.06,45.94,95.05,87.555,38.355
292,mario,113.12,176.18,127.78,191.76,183.97,120.45
292,box,1.03,144.23,79.17,158.83,151.53,40.1
293,pipe,127.09,176.09,158.22,207.45,191.76999999999998,142.655
293,box,30.77,80.06,45.95,95.05,87.555,38.36
293,mario,113.14,173.16,127.74,188.75,180.95499999999998,120.44
293,box,1.02,144.22,79.17,158.83,151.525,40.095
294,pipe,127.07,176.09,158.22,207.45,191.76999999999998,142.64499999999998
294,box,30.77,80.06,45.95,95.05,87.555,38.36
294,mario,113.1,171.11,127.67,186.81,178.96,120.38499999999999
294,box,1.07,144.22,79.17,158.83,151.525,40.12
295,pipe,126.99,176.09,158.23,207.44,191.765,142.60999999999999
295,box,30.77,80.06,45.95,95.05,87.555,38.36
295,mario,113.08,170.12,127.7,185.71,177.91500000000002,120.39
295,box,1.06,144.23,79.17,158.83,151.53,40.115
296,pipe,126.96,176.09,158.23,207.44,191.765,142.595
296,box,30.76,80.06,45.95,95.05,87.555,38.355000000000004
296,mario,113.19,169.15,127.45,184.69,176.92000000000002,120.32
296,box,1.06,144.23,79.17,158.83,151.53,40.115
297,pipe,126.96,176.09,158.23,207.44,191.765,142.595
297,box,30.76,80.06,45.95,95.05,87.555,38.355000000000004
297,mario,113.19,169.15,127.45,184.69,176.92000000000002,120.32
297,box,1.06,144.23,79.17,158.83,151.53,40.115
298,pipe,126.99,176.09,158.23,207.44,191.765,142.60999999999999
298,box,30.77,80.06,45.95,95.05,87.555,38.36
298,mario,113.08,170.12,127.7,185.71,177.91500000000002,120.39
298,box,1.06,144.23,79.17,158.83,151.53,40.115
299,pipe,127.07,176.09,158.22,207.45,191.76999999999998,142.64499999999998
299,box,30.77,80.06,45.95,95.05,87.555,38.36
299,mario,113.1,171.11,127.67,186.81,178.96,120.38499999999999
299,box,1.07,144.22,79.17,158.83,151.525,40.12
300,pipe,127.09,176.09,158.22,207.45,191.76999999999998,142.655
300,box,30.77,80.06,45.95,95.05,87.555,38.36
300,mario,113.14,173.16,127.74,188.75,180.95499999999998,120.44
300,box,1.03,144.22,79.17,158.83,151.525,40.1
