iteration,class,top,left,bottom,right,center_x,center_y
278,mario,110.26,156.78,124.98,172.83,164.805,117.62
278,box,28.47,80.0,43.03,94.96,87.47999999999999,35.75
278,box,0.32,144.21,76.29,158.9,151.555,38.305
279,pipe,123.67,176.1,155.05,207.49,191.79500000000002,139.36
279,mario,110.26,156.78,124.98,172.83,164.805,117.62
279,box,28.47,80.0,43.03,94.96,87.47999999999999,35.75
279,box,0.32,144.21,76.29,158.9,151.555,38.305
280,pipe,123.62,176.09,155.05,207.49,191.79000000000002,139.335
280,box,28.47,80.0,43.03,94.96,87.47999999999999,35.75
280,mario,110.2,157.62,125.03,173.95,165.785,117.61500000000001
280,box,0.35,144.21,76.28,158.91,151.56,38.315
281,pipe,123.54,176.09,155.05,207.49,191.79000000000002,139.29500000000002
281,box,27.58,80.11,42.97,95.01,87.56,35.275
281,mario,111.26,158.72,125.98,174.79,166.755,118.62
281,box,0.3,144.22,76.02,158.9,151.56,38.16
282,pipe,123.49,176.09,155.05,207.49,191.79000000000002,139.27
282,box,27.58,80.11,42.97,95.01,87.56,35.275
282,mario,111.16,160.88,126.16,176.7,168.79,118.66
282,box,0.28,144.22,76.02,158.9,151.56,38.15
283,pipe,123.81,176.09,155.05,207.49,191.79000000000002,139.43
283,box,27.58,80.11,42.97,95.01,87.56,35.275
283,mario,111.15,163.96,125.82,179.75,171.85500000000002,118.485
283,box,0.27,144.22,76.04,158.89,151.555,38.155
284,pipe,124.32,176.08,155.04,207.49,191.78500000000003,139.68
284,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
284,mario,111.13,167.11,125.55,182.81,174.96,118.34
284,box,0.24,144.22,76.01,158.89,151.555,38.125
285,pipe,124.47,176.07,155.04,207.5,191.785,139.755
285,box,27.56,80.11,42.97,95.01,87.56,35.265
285,box,0.24,144.22,76.0,158.9,151.56,38.12
285,mario,111.16,171.18,125.8,186.74,178.96,118.47999999999999
286,pipe,124.82,176.09,155.03,207.5,191.79500000000002,139.925
286,box,27.56,80.11,42.97,95.01,87.56,35.265
286,mario,111.25,176.23,125.89,191.69,183.95999999999998,118.57
286,box,0.25,144.22,75.99,158.9,151.56,38.12
287,pipe,123.47,176.08,155.07,207.5,191.79000000000002,139.26999999999998
287,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
287,box,0.21,144.23,75.96,158.9,151.565,38.084999999999994
287,mario,110.19,181.12,124.51,196.68,188.9,117.35
288,pipe,123.46,176.09,155.07,207.59,191.84,139.265
288,box,27.57,80.1,42.98,95.02,87.56,35.275
288,box,0.24,144.23,75.95,158.9,151.565,38.095
288,mario,110.24,186.11,124.87,201.77,193.94,117.555
289,pipe,123.41,176.1,155.08,207.56,191.82999999999998,139.245
289,mario,110.35,191.14,124.35,206.58,198.86,117.35
289,box,27.77,80.06,42.94,95.06,87.56,35.355
289,box,0.34,144.22,75.74,158.89,151.555,38.04
290,pipe,123.56,176.1,155.08,207.56,191.82999999999998,139.32
290,mario,112.42,193.48,123.22,207.36,200.42000000000002,117.82
290,box,27.76,80.06,42.93,95.06,87.56,35.345
290,box,0.33,144.23,75.75,158.88,151.555,38.04
291,pipe,123.39,176.1,155.08,207.59,191.845,139.235
291,mario,110.3,188.18,124.63,203.81,195.995,117.465
291,box,27.77,80.06,42.94,95.06,87.56,35.355
291,box,0.36,144.22,75.77,158.89,151.555,38.065
292,pipe,123.41,176.09,155.07,207.54,191.815,139.24
292,box,27.76,80.06,42.94,95.06,87.56,35.35
292,box,0.34,144.22,75.77,158.89,151.555,38.055
292,mario,110.17,183.16,124.68,198.69,190.925,117.42500000000001
293,pipe,123.76,176.09,155.06,207.49,191.79000000000002,139.41
293,box,27.76,80.06,42.93,95.06,87.56,35.345
293,mario,110.24,179.22,124.65,194.73,186.975,117.445
293,box,0.35,144.22,75.8,158.88,151.55,38.074999999999996
294,pipe,123.96,176.09,155.05,207.49,191.79000000000002,139.505
294,box,27.76,80.06,42.93,95.06,87.56,35.345
294,mario,110.26,175.11,124.65,190.62,182.865,117.45500000000001
294,box,0.36,144.22,75.8,158.89,151.555,38.08
295,pipe,123.93,176.08,155.05,207.5,191.79000000000002,139.49
295,box,27.76,80.06,42.93,95.06,87.56,35.345
295,mario,110.29,172.14,124.45,187.64,179.89,117.37
295,box,0.35,144.22,75.8,158.89,151.555,38.074999999999996
296,pipe,123.98,176.08,155.05,207.48,191.78,139.51500000000001
296,box,27.77,80.06,42.93,95.06,87.56,35.35
296,mario,110.29,169.14,124.53,184.71,176.925,117.41
296,box,0.34,144.22,75.8,158.88,151.55,38.07
297,pipe,123.98,176.08,155.05,207.48,191.78,139.51500000000001
297,box,27.77,80.06,42.93,95.06,87.56,35.35
297,box,0.35,144.22,75.8,158.88,151.55,38.074999999999996
297,mario,110.23,168.06,124.57,183.69,175.875,117.4
298,pipe,123.92,176.09,155.05,207.49,191.79000000000002,139.485
298,box,27.78,80.06,42.93,95.06,87.56,35.355000000000004
298,mario,110.29,165.98,124.59,181.88,173.93,117.44
298,box,0.39,144.21,75.81,158.88,151.54500000000002,38.1
299,pipe,123.92,176.09,155.05,207.49,191.79000000000002,139.485
299,box,27.78,80.06,42.93,95.06,87.56,35.355000000000004
299,mario,110.29,165.98,124.59,181.88,173.93,117.44
299,box,0.39,144.21,75.81,158.88,151.54500000000002,38.1
300,pipe,123.92,176.09,155.05,207.49,191.79000000000002,139.485
300,box,27.78,80.06,42.93,95.06,87.56,35.355000000000004
300,mario,110.29,165.99,124.59,181.88,173.935,117.44
300,box,0.39,144.21,75.81,158.88,151.54500000000002,38.1
